Postcode,year,total_fleet,bev_count,adoption_rate,SA2_CODE21,SA2_NAME21,STE_NAME21,SA3_NAME21,SA4_NAME21,GCC_NAME21,AREASQKM21,incentive_aud,charger_stations,total_plugs,ac_stations,dc_stations,has_dc_charger,max_power_kw,has_charging_data,nsw_comprehensive_data,median_income_weekly,median_age,apartment_ratio,total_dwellings,bev_count_lag1,adoption_rate_lag1,bev_growth_rate,plugs_per_1000_vehicles,fleet_density
5550,2023,879,0.0,0.0,405021119,Wakefield - Barunga West,South Australia,Lower North,Barossa - Yorke - Mid North,Rest of SA,5231.2432,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1092.0,48,0.004975124378109453,3819,0.0,0.0,0.0,0.0,0.16802889225261025
5550,2024,946,0.0,0.0,405021119,Wakefield - Barunga West,South Australia,Lower North,Barossa - Yorke - Mid North,Rest of SA,5231.2432,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1092.0,48,0.004975124378109453,3819,0.0,0.0,0.0,0.0,0.18083655525707543
5550,2025,961,5.0,0.005202913631633715,405021119,Wakefield - Barunga West,South Australia,Lower North,Barossa - Yorke - Mid North,Rest of SA,5231.2432,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1092.0,48,0.004975124378109453,3819,0.0,0.0,0.0,0.0,0.18370394249688105
5552,2021,348,0.0,0.0,405041124,Kadina,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,394.1203,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1155.0,45,0.0013882461823229986,2161,0.0,0.0,0.0,0.0,0.8829791309912227
5552,2022,340,0.0,0.0,405041124,Kadina,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,394.1203,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1155.0,45,0.0013882461823229986,2161,0.0,0.0,0.0,0.0,0.8626807601638383
5552,2023,363,0.0,0.0,405041124,Kadina,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,394.1203,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1155.0,45,0.0013882461823229986,2161,0.0,0.0,0.0,0.0,0.9210385762925686
5552,2024,383,0.0,0.0,405041124,Kadina,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,394.1203,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1155.0,45,0.0013882461823229986,2161,0.0,0.0,0.0,0.0,0.9717845033610296
5552,2025,388,3.0,0.007731958762886598,405041124,Kadina,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,394.1203,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1155.0,45,0.0013882461823229986,2161,0.0,0.0,0.0,0.0,0.9844709851281449
5554,2021,4969,3.0,0.0006037432078889113,405041124,Kadina,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,394.1203,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1155.0,45,0.0013882461823229986,2161,0.0,0.0,0.0,0.0,12.607825580159155
5554,2022,5120,0.0,0.0,405041124,Kadina,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,394.1203,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1155.0,45,0.0013882461823229986,2161,3.0,0.0006037432078889113,-1.0,0.0,12.990957329526037
5554,2023,5255,4.0,0.0007611798287345385,405041124,Kadina,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,394.1203,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1155.0,45,0.0013882461823229986,2161,0.0,0.0,0.0,0.0,13.333492337238148
5554,2024,5400,4.0,0.0007407407407407407,405041124,Kadina,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,394.1203,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1155.0,45,0.0013882461823229986,2161,4.0,0.0007611798287345385,0.0,0.0,13.70140030848449
5554,2025,5438,4.0,0.000735564545788893,405041124,Kadina,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,394.1203,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1155.0,45,0.0013882461823229986,2161,4.0,0.0007407407407407407,0.0,0.0,13.797817569914567
5555,2021,666,0.0,0.0,405021119,Wakefield - Barunga West,South Australia,Lower North,Barossa - Yorke - Mid North,Rest of SA,5231.2432,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1092.0,48,0.004975124378109453,3819,0.0,0.0,0.0,0.0,0.1273119934473702
5555,2022,650,0.0,0.0,405021119,Wakefield - Barunga West,South Australia,Lower North,Barossa - Yorke - Mid North,Rest of SA,5231.2432,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1092.0,48,0.004975124378109453,3819,0.0,0.0,0.0,0.0,0.1242534470582442
5555,2023,656,0.0,0.0,405021119,Wakefield - Barunga West,South Australia,Lower North,Barossa - Yorke - Mid North,Rest of SA,5231.2432,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1092.0,48,0.004975124378109453,3819,0.0,0.0,0.0,0.0,0.12540040195416646
5555,2024,656,0.0,0.0,405021119,Wakefield - Barunga West,South Australia,Lower North,Barossa - Yorke - Mid North,Rest of SA,5231.2432,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1092.0,48,0.004975124378109453,3819,0.0,0.0,0.0,0.0,0.12540040195416646
5555,2025,637,0.0,0.0,405021119,Wakefield - Barunga West,South Australia,Lower North,Barossa - Yorke - Mid North,Rest of SA,5231.2432,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1092.0,48,0.004975124378109453,3819,0.0,0.0,0.0,0.0,0.12176837811707933
5556,2021,3751,0.0,0.0,405041126,Wallaroo,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,146.5314,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,916.0,56,0.003707627118644068,1888,0.0,0.0,0.0,0.0,25.598608898843526
5556,2022,3899,0.0,0.0,405041126,Wallaroo,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,146.5314,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,916.0,56,0.003707627118644068,1888,0.0,0.0,0.0,0.0,26.608631324071155
5556,2023,4033,0.0,0.0,405041126,Wallaroo,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,146.5314,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,916.0,56,0.003707627118644068,1888,0.0,0.0,0.0,0.0,27.52311108745293
5556,2024,4107,3.0,0.0007304601899196494,405041126,Wallaroo,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,146.5314,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,916.0,56,0.003707627118644068,1888,0.0,0.0,0.0,0.0,28.028122300066745
5556,2025,4276,5.0,0.0011693171188026192,405041126,Wallaroo,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,146.5314,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,916.0,56,0.003707627118644068,1888,3.0,0.0007304601899196494,0.6666666666666666,0.0,29.181458718063162
5558,2021,4650,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,1.2724427430866407
5558,2022,4758,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,1.3019962519583306
5558,2023,4967,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,1.3591877644970634
5558,2024,5201,5.0,0.0009613535858488752,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,1.423220367052391
5558,2025,5387,6.0,0.0011137924633376648,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,5.0,0.0009613535858488752,0.2,0.0,1.4741180767758568
5560,2021,448,0.0,0.0,405021119,Wakefield - Barunga West,South Australia,Lower North,Barossa - Yorke - Mid North,Rest of SA,5231.2432,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1092.0,48,0.004975124378109453,3819,0.0,0.0,0.0,0.0,0.08563929889552832
5560,2022,454,0.0,0.0,405021119,Wakefield - Barunga West,South Australia,Lower North,Barossa - Yorke - Mid North,Rest of SA,5231.2432,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1092.0,48,0.004975124378109453,3819,0.0,0.0,0.0,0.0,0.08678625379145057
5560,2023,474,0.0,0.0,405021119,Wakefield - Barunga West,South Australia,Lower North,Barossa - Yorke - Mid North,Rest of SA,5231.2432,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1092.0,48,0.004975124378109453,3819,0.0,0.0,0.0,0.0,0.09060943677785809
5560,2024,496,0.0,0.0,405021119,Wakefield - Barunga West,South Australia,Lower North,Barossa - Yorke - Mid North,Rest of SA,5231.2432,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1092.0,48,0.004975124378109453,3819,0.0,0.0,0.0,0.0,0.09481493806290635
5560,2025,506,0.0,0.0,405021119,Wakefield - Barunga West,South Australia,Lower North,Barossa - Yorke - Mid North,Rest of SA,5231.2432,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1092.0,48,0.004975124378109453,3819,0.0,0.0,0.0,0.0,0.09672652955611011
5570,2021,665,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.18197299444142281
5570,2022,674,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.18443578684739698
5570,2023,666,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.1822466380420866
5570,2024,692,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.18936137165934525
5570,2025,683,3.0,0.004392386530014641,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.1868985792533711
5571,2021,1930,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,1.0,1.0,1.0,0.0,0.0,11.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.5181347150259067,0.5281321492811218
5571,2022,1936,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,1.0,1.0,1.0,0.0,0.0,11.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.5165289256198348,0.5297740108851047
5571,2023,2001,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,1.0,1.0,1.0,0.0,0.0,11.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.49975012493753124,0.5475608449282512
5571,2024,2021,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,0,1.0,1.0,1.0,0.0,0.0,11.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.4948045522018803,0.5530337169415271
5571,2025,2031,3.0,0.0014771048744460858,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,0,1.0,1.0,1.0,0.0,0.0,11.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.4923682914820286,0.555770152948165
5572,2021,209,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.057191512538732885
5572,2022,198,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.054181432931431156
5572,2023,199,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.05445507653209495
5572,2024,193,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.05281321492811219
5572,2025,206,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.056370581736741504
5573,2021,2320,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.6348531535400014
5573,2022,2338,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.6397787383519496
5573,2023,2418,3.0,0.0012406947890818859,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.6616702264050532
5573,2024,2484,4.0,0.001610305958132045,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,3.0,0.0012406947890818859,0.3333333333333333,0.0,0.6797307040488636
5573,2025,2513,7.0,0.002785515320334262,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,4.0,0.001610305958132045,0.75,0.0,0.6876663684681136
5575,2021,2605,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,2.0,3.0,1.0,0.0,0.0,11.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,1.1516314779270633,1.1456421181141632
5575,2022,2637,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,2.0,3.0,1.0,0.0,0.0,11.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,1.1376564277588168,1.159715265054529
5575,2023,2663,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,2.0,3.0,1.0,0.0,0.0,11.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,1.1265490048817124,1.1711496969435764
5575,2024,2701,3.0,0.0011106997408367272,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,0,2.0,3.0,1.0,0.0,0.0,11.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,1.1106997408367272,1.187861558935261
5575,2025,2730,3.0,0.001098901098901099,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,0,2.0,3.0,1.0,0.0,0.0,11.0,1,0,891.0,58,0.002207505518763797,1812,3.0,0.0011106997408367272,0.0,1.098901098901099,1.2006153483499675
5576,2021,1126,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,1.0,1.0,1.0,0.0,0.0,11.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.8880994671403197,0.4951988579641258
5576,2022,1108,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,1.0,1.0,1.0,0.0,0.0,11.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.9025270758122744,0.48728271281017
5576,2023,1138,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,1.0,1.0,1.0,0.0,0.0,11.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.8787346221441125,0.500476288066763
5576,2024,1166,3.0,0.002572898799313894,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,0,1.0,1.0,1.0,0.0,0.0,11.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.8576329331046312,0.5127902916395832
5576,2025,1191,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,0,1.0,1.0,1.0,0.0,0.0,11.0,1,0,891.0,58,0.002207505518763797,1812,3.0,0.002572898799313894,-1.0,0.8396305625524769,0.5237849376867441
5577,2021,647,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.2845414397005235
5577,2022,654,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.2876199405937285
5577,2023,666,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.29289737069636573
5577,2024,681,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.29949415832466225
5577,2025,704,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.30960923268805024
5580,2021,418,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.11438302507746577
5580,2022,422,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.11547759948012094
5580,2023,457,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.12505512550335374
5580,2024,483,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.13216985912061235
5580,2025,473,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,0.0,0.12943342311397443
5581,2021,595,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,1.0,1.0,1.0,0.0,0.0,11.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,1.680672268907563,0.16281794239495725
5581,2022,597,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,1.0,1.0,1.0,0.0,0.0,11.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,1.6750418760469012,0.16336522959628486
5581,2023,600,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,3000,1.0,1.0,1.0,0.0,0.0,11.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,1.6666666666666667,0.16418616039827622
5581,2024,603,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,0,1.0,1.0,1.0,0.0,0.0,11.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,1.658374792703151,0.1650070912002676
5581,2025,601,0.0,0.0,405041127,Yorke Peninsula - North,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,3654.3884,0,1.0,1.0,1.0,0.0,0.0,11.0,1,0,1003.0,57,0.00667302192564347,3147,0.0,0.0,0.0,1.663893510815308,0.16445980399894003
5582,2021,616,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.27090807860204397
5582,2022,613,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.26958872107638465
5582,2023,608,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.2673897918669525
5582,2024,621,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.2731070078114761
5582,2025,625,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.2748661511790219
5583,2021,882,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.3878911125438357
5583,2022,905,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.39800618690722367
5583,2023,893,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.39272875680458647
5583,2024,934,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.4107599763219303
5583,2025,961,0.0,0.0,405041128,Yorke Peninsula - South,South Australia,Yorke Peninsula,Barossa - Yorke - Mid North,Rest of SA,2273.834,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,891.0,58,0.002207505518763797,1812,0.0,0.0,0.0,0.0,0.42263419405286407
5600,2021,5913,0.0,0.0,406011136,Whyalla,South Australia,Eyre Peninsula and South West,South Australia - Outback,Rest of SA,40.8706,3000,1.0,1.0,1.0,0.0,0.0,22.0,1,0,1188.0,41,0.045576407506702415,8952,0.0,0.0,0.0,0.16911889058007779,144.67612415770748
5600,2022,5971,0.0,0.0,406011136,Whyalla,South Australia,Eyre Peninsula and South West,South Australia - Outback,Rest of SA,40.8706,3000,1.0,1.0,1.0,0.0,0.0,22.0,1,0,1188.0,41,0.045576407506702415,8952,0.0,0.0,0.0,0.16747613465081226,146.09523716314416
5600,2023,6122,0.0,0.0,406011136,Whyalla,South Australia,Eyre Peninsula and South West,South Australia - Outback,Rest of SA,40.8706,3000,1.0,1.0,1.0,0.0,0.0,22.0,1,0,1188.0,41,0.045576407506702415,8952,0.0,0.0,0.0,0.16334531198954588,149.7898244704017
